area,attr_text,bedrooms,chinese_content,datetime,detail_content,geolocation_latitude,geolocation_longitude,has_image,mapaddress,name,price,url,where,attr_space,attr_type,geo_location,lat_long
823ft2,"0BR / 1Ba
823ft2
available jul 3

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage",,False,2017-07-03 14:37,"
481 on Mathilda
http://481mathilda.com/su/6g3h
Big things do come in small packages! Our brand-new studio apartment homes are filled with thoughtfully designed cabinets to accommodate all your storage needs and wood flooring throughout. Stainless-steel appliances, full size washer and dryer, and central air conditioning and heat are just a few of the perks of this cozy studio! Take a break from your day and enjoy a morning cup of coffee or a good book from your private patio overlooking the interior courtyard with peaceful water fountain.
Floor Plan: SA2
Sq Feet:
817
Rent: 
$3350
#105
Bed/Bath: 0/1
Community Amenities
Gated Bike Storage
Wi-Fi Available Throughout Community
Package Concierge (24/7 access to packages)
Valet Waste and On-Site Recycling Program
On-Site Parking Garage
Lushly Landscaped Central Courtyard with BBQ, Outdoor Kitchen and Expansive Green Space for Recreation
Outdoor Living Room featuring Fireplace and Reflecting Fountain
Walking Distance to Downtown Sunnyvale and CalTrain
Pet Spa with Washing Station and Grooming Table
24 Hour State-of-the-Art Fitness Center with TRX
Easy Access to Central Expressway and Highways 101, 237, 280, and 85
Mountain and Downtown City Views
Close to Grocery, Retail, Shopping Locations and Washington Park
Office Space with Conference Room
Resident Lounge with Bistro Kitchen, 60"" Flat Panel TV, Billiards Table, and Premium Smart Panel Sound System
Go Pass for CalTrain Riders
Contact Us
481 on Mathilda
Address:481 South Mathilda Avenue, Sunnyvale, CA  94086
Phone:
show contact info
Online:http://481mathilda.com/su/6g3h
Office Hours:
Mon: 9:00am - 6:00pm
Tue: 9:00am - 6:00pm
Wed: 9:00am - 6:00pm
Thu: 9:00am - 6:00pm
Fri: 9:00am - 6:00pm
Sat: 9:00am - 6:00pm
Sun: 9:00am - 6:00pm
ADA ACCESSIBLE
EQUAL HOUSING OPPORTUNITY
Wi-Fi Available Throughout Community, Gated Bike Storage, Office Space with Conference Room, Valet Waste and On-Site Recycling Program, Cat, 24 Hour State-of-the-Art Fitness Center with TRX, Apartment for rent, 481 on Mathilda, Walking Distance to Downtown Sunnyvale and CalTrain, Dog, Go Pass for CalTrain Riders
",37.371805,-122.036242,True,"481 S. Mathilda Avenue
        (google map)
        
","A Studio thats SPACIOUS! Extra windows, Kitchen island, and walk in cl",$3350,http://sfbay.craigslist.org/sby/apa/6203523358.html,sunnyvale,813ft2,1BR / 1Ba,37.371805-122.036242,"(37.371805, -122.036242)"
1406ft2,"3BR / 3Ba
1406ft2
available jul 27

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
off-street parking
wheelchair accessible",3,False,2017-07-03 14:18,"Enjoy Cherry Orchard's spacious lap pool, spa and outdoor barbeque area.
Spacious three bedroom featuring three full baths, walk in master closet, large private balcony and more! 
VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

[#3725206]
",37.368445,-122.034683,True,"250 West El Camino Real
        (google map)
        
","Walk In Closet, Now Available, Stylish Features",$4990,http://sfbay.craigslist.org/sby/apa/6203497375.html,sunnyvale,813ft2,1BR / 1Ba,37.368445-122.034683,"(37.368445, -122.034683)"
1670ft2,"4BR / 2Ba
1670ft2
available jul 1

house
w/d in unit
attached garage",4,False,2017-07-03 14:13,"Executive 4 bed/2 bath home recently remodeled by an architect and interior designer. Featuring open living room/dining room/kitchen with custom birch cabinets, a luxurious master bath, granite counters throughout, wood floors, new carpeting, a private deck for dining al fresco, and a swimming pool. This home was remodeled by the owner to live in - not rent. Fortunate circumstances have changed those plans.
This rental is shown by appointment only. Serious renters with good credit only. Please email with a summary about yourself and living requirements, e.g. current job, the length of stay, when you need to move in, number of tenants, credit score, contact info, etc.
Benefits
Save time: 15 minute commute to most tech companies. (See distances below.) 
Great schools: Cherry Chase Elementary, Sunnyvale Middle, & Homestead High
Convenient: Close to major freeways (280, 85, & 101) and shopping like Whole Foods, Zanotto's (an upscale grocery store), downtown Sunnyvale shops and restaurants, Serra and Las Palmas parks.
Vacation at home: In ground pool and a patio with floor level deck for convenient al fresco dining
Your personal sanctuary: Small private yards protect you from street noise
Friendly: Great neighbors!
Features:
 3 bedrooms, plus a dedicated fully furnished office
 Custom designed $30K birch kitchen cabinets
 Top of the  line appliances -- gas stove, Kitchen Aid dishwasher
 Custom designer remodel of guest bath
 $35K remodel of master bathroom.
 Radiant heating in master bathroom
 Kitchen/DR, and master bedroom open on to a floor height deck
 Designer lighting in all rooms
 Hardwood, limestone, new carpets, and porcelain tile floors 
Working fireplace
 Laundry room with washer & gas dryer included
 In ground swimming pool
 Gas furnace and water heater
 Double pane windows throughout
 Copper piping throughout
 Lifetime quality roof
 Extra insulation and attic fan keep the house cool in summer & warm in winter
Distances:
 1.1 miles to downtown Sunnyvale
 2.1 miles to CalTrain
 2.8 miles to Apple Infinity Loop
 3.4 miles to Apple Campus 2
 4.1 miles to Lockheed Martin
 4.5 miles to Yahoo
 6.2 miles to LinkedIn
 7.4 miles to Google HQ
 7.5 miles to Intel
 14.3 miles to Facebook HQ
More Stuff:
  Looking for tenants who are clean, neat, considerate, quiet, responsible, & emotionally mature.
 Tenants must be respectful of the quality features included in this rental, and be willing to take care of them. 
 This home is being rented unfurnished.
 No pets (no exceptions), no smoking, no drugs, no excessive alcohol, no wild parties
 Tenant pays utilities --PG&E, water, garbage
 Tenant pays housekeeping service
 Gardener, pool service, & pest control included in price of rent
 12 month lease minimum
 First month, plus $6750 security deposit required
 $39 credit check, employment, and rental history required for all tenants over 18
",37.358628,-122.043514,True,"Saranac Drive at Hollenbeck
        (google map)
        
",High-end designer remodel + great location + great K-12 schools = your,$5495,http://sfbay.craigslist.org/sby/apa/6198577721.html,sunnyvale,813ft2,1BR / 1Ba,37.358628-122.043514,"(37.358628, -122.043514)"
570ft2,"1BR / 1Ba
570ft2
available jul 3

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",1,False,2017-07-03 13:58,"1  bedroom 1 bath 570sqft $2,484 - $2,740/mo  * Unit 316 - Available Now * Unit 101 - Available Now * Unit 317 - Available Now * Unit 317 - Available Now * Unit 302 - Available Now Floor Plan Specials  Up to 1 month free on select apartmentsSpruce  CALL US TODAY: 
 show contact info
x912 Want more information? http://unit-availability.com/lead/401752245177/1?extnId=7106126 DESCRIPTION:  Grab the opportunity to move into this one-bedroom, one-bathroom home at Spruce Apartments. This residence has stylish and practical hardwood flooring, spacious closets, a private deck, and heating and air-conditioning. Lease one of the available remodeled homes and you'll appreciate the convenience of a large kitchen with quartz countertops and stainless steel appliances. Your laundry chores become simpler and quicker with the in-home stackable washer and dryer. Spruce Apartments also has outstanding amenities, including four tennis courts, three swimming pools, and a large, welcoming clubhouse with a game room. Situated near public transportation and major highways, this pet-friendly neighborhood makes it easy for you to explore the nearby shopping centers and restaurants. To learn more about Spruce Apartments, call the leasing office today and speak to a neighbor ambassador about current availability and pricing (subject to change). OFFICE HOURS:Monday:   9:00am to 6:00pm    Tuesday:   9:00am to 6:00pm    Wednesday:   9:00am to 6:00pm    Thursday:   9:00am to 6:00pm    Friday:   9:00am to 6:00pm    Saturday:   9:00am to 6:00pm    Sunday:   10:00am to 5:00pm     FLOORPLAN/UNIT AMENITIES:  * End Unit  * Location - End/Corner Unit  * View - Courtyard  PROPERTY AMENITIES:  * State-of-the-art Fitness Center  * Laundry facility on site  * Heated Pool  * Controlled Access Buildings  * Close to Public Transportation  * Fountains  PROPERTY WEBSITE:  http://www.prometheusreg.com/san-francisco-properties/spruce CALL US TODAY! 
show contact info
x912  655 South Fair Oaks Avenue  Sunnyvale, CA 94086  Managed By: Prometheus Real Estate Group, Inc.* Equal Housing Opportunity DISCLAIMER:  Call for details: pricing/availability subject to change at any time. ",37.376400,-122.023800,True,"655 S Fair Oaks Ave
        (google map)
        
",Kick it poolside all summer long after finding your new home at Spruce,$2484,http://sfbay.craigslist.org/sby/apa/6203483503.html,sunnyvale,813ft2,1BR / 1Ba,37.376400-122.023800,"(37.376400, -122.023800)"
765ft2,"1BR / 1Ba
765ft2
available aug 3

cats are OK - purrr
dogs are OK - wooof
apartment
laundry in bldg
carport",1,False,2017-07-03 13:00,"Apply Online at RentalUnits.com; attach file of driver license, 1 bank statement and 1 pay stub or job offer letter 
We have ONE completely remodeled UPSTAIRS unit (2 story building) available. Come see the unit to appreciate all the designer touches that have been implemented during the remodeling. Includes a two through the wall air conditioners! Includes designer two-tone painting. $25 per month extra with a cat, or $50 per month extra if you have a dog (an additional charge for more than one pet). 
Amenities at our apartment include extra square footage, two laundry facilities on site, a fitness center, covered parking, two saunas, a pool, spa, tennis court and a special fenced in area for dogs to run. 
Call to view the unit (appointments Thursday - Sunday 9 AM - 7 PM) and for further details. Appointments get preference over people walking in. Phone or text: click ""reply"" button in the above left hand corner. ",37.357927,-122.017419,True,"940 linden ave
        (google map)
        
",Available August 3! Upstairs Unit,$2250,http://sfbay.craigslist.org/sby/apa/6203386374.html,sunnyvale,813ft2,1BR / 1Ba,37.357927-122.017419,"(37.357927, -122.017419)"
1049ft2,"2BR / 1Ba
1049ft2
available aug 14

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage",2,False,2017-07-03 12:46,"Villa Del Sol
355 E EVELYN AVE, Sunnyvale, CA, 94086

Call Now - 
 show contact info

Follow The Link Below:
http://pinnaclefamily.aptdetails.com/008385
Heritage District Sunnyvale Apartments

This is a 2 Bedroom, 1 Bath, approximately 1049 Sq. Ft. 
Nestled in the heart of Silicon Valley, Villa Del Sol offers a blissful lifestyle from the inside, out. Each of our thoughtfully designed, pet-friendly apartment homes features private entry, patio or balcony, ceiling fan, washer and dryer in unit, and expansive closet space. Our one, two and three bedroom homes also boast double-paned windows, modern GE appliances, additional onsite storage options, and dramatically vaulted ceilings in select units. Enjoy our outdoor hot tub, 24-hour fitness center and comfortably furnished business center. Urban commuters have easy access to Silicon Valley's technology employers, as Villa Del Sol is a brief walk to Caltrain Station and minutes from all major freeways. Downtown Murphy Street and Sunnyvale Town Center flourish with a vast array of shopping and dining options.
Our friendly staff is waiting to welcome you home-- call us today to schedule a tour! 
Pet Policy:
Cats and Dogs Welcome
$45/Cats and $50/Dogs $500 Deposit (2 pets Max)
No Restricted Breeds 

Income Requirements:
Three times the monthly rent. 

Office Hours:
MON-SAT 9:00 AM - 6:00 PM
SUN 10:00 AM - 5:00 PM 
Equal Housing Opportunity 

ol8NSeTcU    ",37.376455,-122.027034,True,"355 E. Evelyn Ave.
        (google map)
        
","Minutes Away From All Major Freeways, Detached Garage, Hot Tub",$3375,http://sfbay.craigslist.org/sby/apa/6203382431.html,sunnyvale,813ft2,1BR / 1Ba,37.376455-122.027034,"(37.376455, -122.027034)"
2000ft2,"4BR / 2.5Ba
2000ft2
available jul 3

house
w/d in unit
attached garage",4,False,2017-07-03 12:36,"** Beautiful and stylish 4 bedrooms, 2.5 baths, 2000 Sq. ft. tri-level house with 2-car garage.
** High-beam living and dining room, large Family room with fireplace & wet bar. 
** Spacious Master bedroom with his/her walk-in closet and his/her sinks. 
** Professional landscaped yards with sprinkle systems, flower beds and fruit trees. 
** Quiet & safe neighborhood - near Sunnyvale police station and city hall. 
** Excellent location - 5 minutes walk to Sunnyvale Library. 0.5 mile to new Sunnyvale Town Center shopping mall, Caltrain, banks and parks. 2 miles to 101/85/237 freeways. 
** Top schools: Homestead High (Cupertino school district) and Cumberland Elementary, both are rated 9 on scale of 10. 
** Refrigerator, washer and dryer are available. 
For more information and/or appointment: 
 show contact info
",37.372141,-122.045572,True,"W. Olive Ave at Nuestra Ave.
        (google map)
        
","Beautiful 4/2.5 House, Top Cupertino & Sunnyvale Schools",$4850,http://sfbay.craigslist.org/sby/apa/6203367874.html,sunnyvale,813ft2,1BR / 1Ba,37.372141-122.045572,"(37.372141, -122.045572)"
1021ft2,"2BR / 2Ba
1021ft2
available jul 3

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",2,False,2017-07-03 12:31,"Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

Choose from seven unique floor plans including one and two bedroom apartments and three bedroom townhomes.
Spacious and contemporary two bedroom apartment home with two full baths, walk in closets, large private patio and more! 
VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
[#3724608]
",37.367559,-122.032192,True,"250 West El Camino Real
        (google map)
        
","In Home Laundry, Landscaped Courtyard, Convenient Location",$3940,http://sfbay.craigslist.org/sby/apa/6203333463.html,sunnyvale,813ft2,1BR / 1Ba,37.367559-122.032192,"(37.367559, -122.032192)"
800ft2,"2BR / 2Ba
800ft2
available jul 10

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",2,False,2017-07-03 12:29,"Call Us Today  
 show contact info

Special Offer
Save up to $400 on select apartment homes
This Two Bed/ Two Bath Apartment home has it all!  A/C, heat, stainless steel appliances, dishwasher, quartz counter tops, AC, and an assigned carport!  Our location in the heart of Sunnyvale is amazing.  You can walk to great shopping, restaurants, and public transit!   Our garden style community feels open and airy and you will love our beautiful landscaping.  Visit today!
Located within walking distance to the Caltrain and an abundance of shops, restaurants, and entertainment.  You will love the pool, hot tub and on site fitness center!
Office Hours
Monday: 09:00 AM   - 06:00 PM  
 CLOSED ON JULY 4TH 
Wednesday: 10:00 AM   - 06:00 PM  
Thursday: 09:00 AM   - 06:00 PM  
Friday: 09:00 AM   - 06:00 PM  
Saturday: 10:00 AM   - 05:00 PM  
Sunday: 10:00 AM   - 05:00 PM  
Arbor Terrace Apartments
More Photos http://www.equityapartments.com/san-francisco-bay/sunnyvale/arbor-terrace-apartments?ilsid=93
",37.364095,-122.026981,True,"555 E. El Camino Real
        (google map)
        
",Coming Soon! 2-Bed 2-Bath Newly renovated! $199 Deposit!Coming Soon! 2,$2945,http://sfbay.craigslist.org/sby/apa/6203356802.html,sunnyvale,813ft2,1BR / 1Ba,37.364095-122.026981,"(37.364095, -122.026981)"
750ft2,"1BR / 1Ba
750ft2
available aug 22

open house dates

wednesday 2017-06-28

thursday 2017-06-29

cats are OK - purrr
apartment
laundry on site
no smoking
carport",1,False,2017-07-03 12:24,"Bonnie Terrace is a gated community that  features a newly remodeled pool, fitness center and large, grassy areas where you can spend quality time outdoors. Apartments feature all-electric kitchens with dishwashers, private patios or balconies and extra storage. Plus, we'll pay for your water and garbage bills! We're near Sunnyvale's central hub for shopping, dining and entertainment, so there is always something to do. 
Apartment Features...
- Fitness Center, complete with a pool.
- Heating, ceiling fans, tub and shower
- Large closets, dining room, vinyl flooring, and carpet
- Kitchen is complete with dishwasher, disposal, and refrigerator
- Enjoy our outdoor balcony, patio, and sundeck
- water and trash removal included
Cats are welcome!
Contact Number: 
 show contact info

Office Hours: Mon - Sat 8:30AM - 5:00PM
660 Gail Ave.  
Sunnyvale, CA, 94086    ",37.363777,-122.017698,True,"660 GAIL AVE
        (google map)
        
",Large One Bedroom/utilities included/ Gated Community,$2239,http://sfbay.craigslist.org/sby/apa/6196541989.html,sunnyvale,813ft2,1BR / 1Ba,37.363777-122.017698,"(37.363777, -122.017698)"
750ft2,"1BR / 1Ba
750ft2
available aug 2


friday 2017-06-23

cats are OK - purrr
apartment
laundry on site
no smoking
carport",1,False,2017-07-03 12:24,"Bonnie Terrace is a gated community that  features a newly remodeled pool, fitness center and large, grassy areas where you can spend quality time outdoors. Apartments feature all-electric kitchens with dishwashers, private patios or balconies and extra storage. Plus, utilities included (excludes PG&E). We're near Sunnyvale's central hub for shopping, dining and entertainment, so there is always something to do. 
Apartment Features...
- Fitness Center, complete with a pool and sauna.
- Heating, ceiling fans, tub and shower
- Large closets, dining room, vinyl flooring, and carpet
- Kitchen is complete with dishwasher, disposal, and refrigerator
- Enjoy our outdoor balcony, patio, and sundeck
- water and trash removal included
- One Carport included
Cats are welcome!
Contact Number: 
 show contact info

Office Hours: Mon - Sat 8:30AM - 5:00PM
660 Gail Ave.  
Sunnyvale, CA, 94086    ",37.363777,-122.017698,True,"660 GAIL AVE
        (google map)
        
",Large One Bedroom/utilities included/ Gated Community,$2329,http://sfbay.craigslist.org/sby/apa/6173758645.html,sunnyvale,813ft2,1BR / 1Ba,37.363777-122.017698,"(37.363777, -122.017698)"
900ft2,"2BR / 1Ba
900ft2
available aug 22


friday 2017-06-30

cats are OK - purrr
apartment
laundry on site
no smoking
carport",2,False,2017-07-03 12:24,"Bonnie Terrace is a controlled access community that features a newly remodeled pool, fitness center, wet/dry sauna and large, grassy areas where you can spend quality time outdoors. Apartments feature all-electric kitchens with dishwashers, private patios or balconies and extra storage rooms on site for rent. Also utilities are included (minus PG&E). We're across Braley Park for lovely strolls and Sunnyvale's central hub for shopping, dining and entertainment, so there is always something to do.

Apartment Features...
- Fitness Center, complete with a pool and sauna.
- Heating, ceiling fans, tub and shower (remote controlled wall A/C in renovated units).
- Large closets, dining room, vinyl flooring, and carpet
- Kitchen is complete with dishwasher, disposal, and refrigerator (stainless steel appliances in Renovated units).
- Enjoy our outdoor balcony, patio, and sundeck
- Utilities included (water, garbage and sewer).
- Controlled access community with night security patrol
- Smoke free community  
Cats are welcome!
Contact Number: 
 show contact info


Office Hours: Mon - Sat 8:30AM - 5:00PM
660 Gail Ave.
Sunnyvale, CA, 94086    ",37.363777,-122.017698,True,"660 Gail Ave.
        (google map)
        
",Large Two Bedroom! Utilities included/Gated community,$2621,http://sfbay.craigslist.org/sby/apa/6163270239.html,sunnyvale,813ft2,1BR / 1Ba,37.363777-122.017698,"(37.363777, -122.017698)"
